date,btc,eth,doge,ltc,bch,etc,dash
2019-08-03,97179453339.65408,27814866234.30416,335747873.17114246,5166363388.217933,5271786771.891793,1063979893.3382124,2003404845.0547009
2019-08-04,97289514696.88733,27820272868.597137,335922671.2017365,5164907545.013764,5273963738.846437,1065288582.3640462,2003421914.6968625
2019-08-05,97843612156.33696,27900012626.39032,335956283.8051624,5164043729.512286,5276467009.995503,1065837100.7750642,2002129634.9617567
2019-08-06,98210491848.44931,27861956154.82796,335545070.01328784,5163289143.084548,5275889892.815352,1063826958.265142,2000831810.496061
2019-08-07,98545866992.79657,27909680534.74299,335596944.3041609,5162508703.7240925,5278443802.754367,1064170873.6162388,2000618596.4775095
2019-08-08,98873494269.27837,27843655090.42817,335539253.93238634,5137077644.236332,5291008737.348659,1064423488.6034912,1997022562.3071845
2019-08-09,99016458138.76659,27729809453.489082,335359520.2828862,5132882903.407548,5283844294.923109,1063245798.8696404,1996070401.2726543
2019-08-10,99051916792.32556,27679680633.404675,335188109.3036571,5131989810.838465,5282184892.291705,1062440073.5811536,1995499009.951835
2019-08-11,99177277582.50879,27752297671.212376,335219820.692809,5133316084.468962,5286007062.578888,1063425102.1927884,1994988061.3080192
2019-08-12,99284296513.30173,27690363019.389687,335180192.7724463,5122879869.749624,5286829864.676502,1063398659.4355136,1995044007.2260375
2019-08-13,99401265424.43962,27698879095.894196,334960130.4287142,5119303086.64009,5294149237.297092,1065882051.6915509,1994134790.9807956
2019-08-14,99449826771.26266,27478671425.714397,334549622.51729006,5120814413.7262,5276664153.450088,1062353198.7819084,1993051362.1278465
2019-08-15,99487404129.52812,27463104666.288887,334005393.55367106,5114613945.508821,5278831275.692202,1063445329.7482688,1991851774.2151952
2019-08-16,99542837171.23389,27300907385.633877,333782109.1167507,5107469622.0628805,5274701578.048087,1062902017.2987531,1990820654.002988
2019-08-17,99548440696.95375,27289192709.29484,333502296.7530016,5105614899.998644,5272728878.437831,1062474964.4918834,1990027964.4971929
2019-08-18,99587846320.96014,27328986332.57821,333504190.7564198,5104717762.8135605,5274564531.330748,1063228128.462552,1990053501.0442348
2019-08-19,99691171209.15263,27354926392.36469,333520070.56375843,5103836490.804861,5278438702.07892,1062766215.8171216,1988830641.541185
2019-08-20,99835598193.2914,27327017913.340527,333538176.6641434,5103510803.998616,5276687109.217023,1066114666.2243278,1986702577.6409607
2019-08-21,99811543251.40472,27251186081.964493,333297844.5410513,5100317495.807185,5271702457.484379,1066088834.8374368,1985881000.1669793
2019-08-22,99813171318.62209,27278619364.848175,333278954.91265136,5098165652.539847,5276171860.806885,1037393602.1460243,1981224119.483699
2019-08-23,100243565975.65907,27298538042.631664,333276312.025284,5095710169.2312565,5275653381.14847,1030526248.9489112,1981223126.854948
2019-08-24,100266650163.03752,27256601088.4662,333176193.77350825,5094214664.401957,5273030993.223085,1040187188.8243322,1981245804.967232
2019-08-25,100303156710.21936,27198983681.349243,333076751.1041002,5088794152.796817,5272351088.653436,1042362258.7680948,1980953958.286984
2019-08-26,100398913783.40788,27197122262.764557,333034499.84225875,5081347489.582816,5273006767.573954,1042946102.2459112,1980721490.6675332
2019-08-27,100474125190.8098,27120393510.607334,331681334.9735141,5038829956.85685,5267239606.80724,1043586494.2143764,1977166047.9649591
2019-08-28,100454023282.86456,26995433316.016056,331526283.9172586,5031093806.935765,5252943732.958837,1037805607.688042,1975945554.890572
2019-08-29,100394531866.47284,26889881258.314133,330760755.24269986,5021055573.358585,5246933553.1626,1033273044.7340091,1973249399.63441
2019-08-30,100403743081.02316,26843456485.794617,330549049.10155874,5018603222.765468,5241776556.87172,1035843934.3204333,1971564489.1618457
2019-08-31,100408944029.17593,26823715345.581573,330530843.8928931,5017129764.420096,5239943231.009808,1038047899.0761774,1971569550.2544785
2019-09-01,100469297771.69948,26809004062.54444,330482225.7622151,5014188109.533433,5237923330.28764,1037995809.6774664,1970626719.2761452
2019-09-02,100613594649.17442,26831435048.5683,330556148.6104872,5012862374.038284,5238759136.207483,1042265827.9754384,1969293307.014872
2019-09-03,100773526397.5672,26756421283.88112,330606718.001785,5012014973.016109,5237835868.31845,1042830625.635034,1966942020.2632432
2019-09-04,100867106413.17448,26714116300.646877,330339977.2155272,5009520244.879357,5238596818.224316,1041946316.2537476,1964491667.5606055
2019-09-05,100977599992.69284,26705536740.9553,330296730.12512076,5004465164.529472,5238797910.593428,1044946229.6185608,1958479396.4007044
2019-09-06,101789002678.14143,26642678339.42405,330154534.3933204,5001863605.11405,5269986265.800433,1041967154.049343,1957510531.823392
2019-09-07,101867233749.9442,26697629427.07077,330172199.688024,5002634542.273025,5272850499.499472,1041426879.8356473,1957447398.8168108
2019-09-08,101926740258.87152,26715642065.47864,330069305.07274365,5010185696.541473,5274429639.814786,1041395076.2733476,1957487265.1913471
2019-09-09,101962285155.0112,26716075985.08466,329910177.1040592,5011381769.511727,5275177139.49538,1041334831.6893476,1956385351.442083
2019-09-10,101969538731.51848,26690255987.297928,329868191.11489904,5003589391.803941,5276767007.26278,1041921507.117716,1955365479.5453985
2019-09-11,102287046777.20842,26644294364.493343,329804751.8652704,4985337223.641644,5271539383.082172,1040255968.5167004,1953828488.561992
2019-09-12,102373534585.45772,26625974304.82006,329793763.1008098,4983832463.725196,5271983656.408495,1036060389.9501896,1952205629.3354783
2019-09-13,102444269942.24948,26612623110.928783,329809590.2647753,4982113855.873044,5271724500.99208,1035466930.5328062,1951044883.648678
2019-09-14,102491789529.42387,26661094659.67421,329835179.6213319,4982953098.091375,5272935059.323644,1035487521.9830292,1950474399.8892577
2019-09-15,102531085446.81396,26676712766.633842,329610551.84728014,4982290771.897445,5273257923.32461,1035564942.8246076,1949983146.8904223
2019-09-16,102557485556.13676,26751699291.957073,329447816.8410319,4983529790.8107195,5273715875.633805,1034609666.5796344,1949557341.84162
2019-09-17,102605123979.86597,26870105770.49593,330233133.7727589,4984553107.984609,5276862406.557395,1035278862.2638578,1949285606.8309977
2019-09-18,102739302559.50945,26880023857.726982,330824127.42572415,4988434520.532776,5279230437.059597,1036116926.3721714,1949265846.1172736
2019-09-19,102785141041.51987,26989386150.087643,330854356.1559421,4988248634.769645,5279735577.187285,1035006860.8509896,1949539244.121863
2019-09-20,102820528031.51822,26982515375.71444,330819533.39279926,4987476130.914575,5272150080.987183,1033931556.8407004,1948189013.9722488
2019-09-21,102831582141.34586,27020733129.979263,330451665.86426914,4986803977.019088,5271807558.5612955,1033661532.939294,1947681358.1599283
2019-09-22,102857282072.59949,27001491555.117016,330340127.93577087,4983637249.907605,5271382227.558465,1032869607.733264,1947375336.2933905
2019-09-23,102821645567.98154,26906631928.59587,330177783.24568766,4976090165.465125,5265927834.475174,1031459607.22828,1946149956.824892
2019-09-24,102580915634.9556,26587356593.592823,329031209.03022426,4950276031.172444,5187964769.451379,1021756583.548988,1944001637.4838228
2019-09-25,102365557868.02908,26580442582.696404,328739905.39461607,4941953512.381382,5168858796.209274,1021751812.2450266,1939004424.7450304
2019-09-26,102013231592.5965,26488305827.63341,328421419.83882856,4932760528.206727,5158289688.791116,1008289033.3269154,1937642581.115543
2019-09-27,102019338560.6627,26527830618.827675,328242095.0441983,4930824765.7333,5150904700.210152,1006807377.0164244,1937657941.8500493
2019-09-28,101966376835.22025,26479277341.573563,328193369.3273529,4929821090.481777,5152449146.00425,1006972275.4490762,1936306204.50543
2019-09-29,101939243785.62898,26427821230.64845,328181817.00843436,4927999804.045461,5149571919.270658,1001928000.7490758,1936046983.3002524
2019-09-30,101924149410.83844,26439445756.84436,328220971.92586696,4926123951.847053,5148851446.593264,989455066.0539441,1934746659.32274
2019-10-01,101846932606.29443,26389266851.410828,328107488.984356,4924095841.498537,5142703286.148212,989022756.6693299,1933009808.2144208
2019-10-02,101839431176.60513,26412441148.60032,327905201.9433121,4920776778.647073,5139636379.388769,989250389.8571488,1931600546.4304109
2019-10-03,101800845723.05351,26375469638.426888,327759949.51103365,4919271754.695352,5137266978.195168,988821432.554557,1931172993.8128257
2019-10-04,101773982229.625,26325526366.947773,327868010.79792756,4918016724.402253,5135826331.790941,989093505.6773456,1930036118.8730743
2019-10-05,101778469938.40448,26318817900.69339,327787642.13548255,4917741632.866008,5135551051.830732,989286547.0905677,1929578121.654664
2019-10-06,101741340401.94768,26266474594.379383,327726918.60012233,4916595473.854811,5134442207.55001,988423532.3269879,1928927003.3303833
2019-10-07,101753757546.41016,26310452309.515278,327771125.07087815,4917086836.351305,5137059025.407799,989441356.1393352,1928189550.3872857
2019-10-08,101768303775.13332,26322235781.142223,327768603.21191794,4907649913.834778,5138698236.622464,988711826.5927528,1927203458.268365
2019-10-09,101809350904.25624,26439333115.810707,327888411.45333856,4899797192.713489,5140386848.8907995,992626651.751941,1927328870.8598795
2019-10-10,101818118921.20245,26455336970.903576,327810690.33600694,4898458181.36621,5130982187.949477,990857384.0387152,1927124087.823764
2019-10-11,101780385001.58434,26338669058.06689,327722526.9894725,4891419049.646752,5125822558.487421,989118302.942596,1926736590.8736193
2019-10-12,101800738214.31998,26329277920.24741,327770305.0886868,4890625884.86412,5123296513.921938,989676147.9293162,1926568293.6837604
2019-10-13,101796237798.56947,26334420716.456783,327866059.7430673,4890102822.904264,5122695239.969498,990028966.4298801,1925614892.9037368
2019-10-14,102269658851.77626,26354054816.026276,327991954.9403273,4885321917.255994,5110045367.440429,990465385.1644355,1920241383.0104432
2019-10-15,102188098333.20741,26314216821.846817,328246391.0934631,4883633606.510412,5108418757.334519,988395524.8242339,1919779867.2043808
2019-10-16,102137878563.433,26272371945.056488,328531832.44246566,4876366926.318792,5106675842.121905,987265000.0952246,1917948360.2689176
2019-10-17,102116832972.40868,26283884834.3121,329437521.7460903,4876192933.760096,5106258211.010443,987933750.7492847,1917302362.2810197
2019-10-18,102087074030.59721,26133739243.279896,323685916.23485917,4870002513.4979725,5100900010.628991,983910224.2340145,1916331103.4201095
2019-10-19,102096418646.67168,26124939105.389225,323826922.6665398,4869159764.118558,5100455048.967189,983919751.7865905,1914838669.5172024
2019-10-20,102123631198.56676,26146707125.646065,323803621.0888726,4867808625.97003,5101892111.740484,984701784.2464038,1914903578.2611208
2019-10-21,102096061374.80956,26138487439.850864,323705672.5532184,4861035834.596392,5091182710.477086,985473169.7207721,1911482838.2221036
2019-10-22,102065188537.98424,26114193309.641727,323397882.1751192,4859943718.013539,5089661272.573256,984497805.0735917,1908157123.12906
2019-10-23,101871356210.14069,25987787904.696007,323175028.7177307,4837380834.010865,5084279634.558484,980301961.0871357,1906513794.1186404
2019-10-24,101680624098.1386,25912449106.96867,322940983.0575545,4827534964.585766,5083006250.825386,980801549.1507168,1905735995.9293392
2019-10-25,101894690884.6236,26082973766.67619,323118917.76069117,4823611660.644786,5098168253.582266,984777503.1995343,1904716659.525882
2019-10-26,102194123932.19884,26083580144.12539,323269222.28925407,4823095718.287429,5096861488.140161,981320072.7507107,1901701836.549199
2019-10-27,102310443113.50365,26136064504.854637,323253230.5596237,4825148001.3292,5096808590.076689,983027599.1073456,1896135133.9930177
2019-10-28,102482603079.48256,26145958338.532864,326261584.44415015,4832675823.275865,5124313496.630703,985112728.9568985,1891936420.0699008
2019-10-29,102642095261.1466,26206382609.701443,325998594.10674286,4830400662.23596,5141133738.005113,987210625.3266528,1882599040.7562172
2019-10-30,102670791216.89368,26168342571.72957,326065075.6945752,4828733916.15612,5141894466.346237,974023734.2298716,1882262708.1046596
2019-10-31,102712975679.47597,26147849075.48601,325958555.0867843,4828748277.277674,5137366292.589964,975508564.8774405,1881467609.7140908
2019-11-01,102884266615.57004,26155430326.560204,325859202.1905738,4823988698.803889,5132445814.959412,976465969.9675233,1881501895.4112616
2019-11-02,102929097684.22736,26165924523.38505,325832706.9360301,4823545058.892768,5135484567.576676,976981764.6786621,1881170145.1517088
2019-11-03,102936158856.41454,26158177799.750847,325827362.84242433,4822970849.191943,5137987973.182508,976725045.2229395,1880811708.536032
2019-11-04,103008911000.37675,26188805399.107227,325834726.66238874,4824744959.47314,5131801553.617898,977537290.9358578,1876357566.0117009
2019-11-05,102741790342.74149,25726272508.665073,325694517.0825816,4820520284.489427,5136085837.732285,978438809.9844499,1876314421.6510804
2019-11-06,102771567167.44826,25748969469.748116,325721305.23606277,4820057517.783018,5141722948.075472,979169655.0657496,1876244443.7305212
2019-11-07,102811149455.269,25722955995.726704,326091309.1888063,4819133977.871204,5143393126.516649,980283817.6464372,1876063098.3620052
2019-11-08,102729600967.3896,25682111524.215366,326076544.8166861,4817419082.138056,5138873473.987528,978250114.0892333,1875496770.4501855
2019-11-09,102726070660.1196,25666131773.63305,326358821.3947529,4818080133.833302,5137988092.953176,978080890.4772098,1875021063.4991264
2019-11-10,102767669595.50938,25698033237.399292,326629481.2678613,4819191706.588736,5140479478.944711,978811540.0862753,1875029953.159556
2019-11-11,102762560943.22575,25671394415.944687,326588757.70329195,4818639151.438222,5135495344.761669,977708013.2338128,1874255788.677512
2019-11-12,102799663442.5586,25690970826.403496,326543550.2573129,4815923964.013653,5134854414.147592,977508083.0619949,1874093196.0179367
2019-11-13,102986351048.99806,25700184054.038937,326597903.80792254,4814482460.068436,5124560244.967472,977087587.3343521,1869592317.600937
2019-11-14,102973564050.02184,25622575914.55791,326430757.1351652,4812798182.219444,5124623959.171572,976252411.7774576,1868774563.6370156
2019-11-15,102954554834.7873,25516765466.129936,326474089.59069365,4810325752.817296,5127924211.846082,968926212.3295982,1868559185.705515
2019-11-16,102955524634.03957,25543639048.563797,326574266.314697,4810085752.234381,5127189478.24116,969522883.6241856,1868460430.411168
2019-11-17,102968081905.14114,25557642451.188168,326360977.50237024,4810378305.740128,5126863456.296368,968899303.5122384,1868216166.5047216
2019-11-18,102903584143.42334,25499681716.696358,326070898.2778104,4800597342.451422,5118305855.927754,967468954.0163741,1867227640.7359607
2019-11-19,102879401841.72522,25465401218.310146,325396488.17094666,4799462769.63334,5114896950.372989,967555167.5655432,1866588868.7477896
2019-11-20,102831266178.6882,25448355917.22428,325449472.0744111,4798111793.577143,5110835477.571265,966347973.0207309,1862230338.363052
2019-11-21,102677027111.12537,25327626438.3954,325122013.0176079,4790307705.65554,5105344800.139292,959946149.5544083,1860985760.6241117
2019-11-22,102416918667.01236,25079355074.035492,324806503.30899274,4779880031.509098,5080363299.160869,954411752.5779427,1858563799.3807063
2019-11-23,102302739659.19864,25030503943.350574,324749594.4418774,4767471979.908344,5077782632.344092,955220162.1638623,1855666832.6076148
2019-11-24,102284711843.34976,24956858080.337368,324612249.09047085,4762832656.241228,5073509333.159749,953121177.6527805,1850886310.3473847
2019-11-25,102187966681.48828,24896601047.00008,324470704.8547637,4753187866.72782,5065362138.2213335,950327398.1798753,1838240935.8328571
2019-11-26,102073525932.93677,24887197825.90578,323952443.8893138,4751765375.932275,5057514823.570531,951137074.0204992,1829075469.9671707
2019-11-27,102039268038.18307,24927821599.79734,323850890.7690662,4750334267.234819,5053178741.953472,952675407.0665929,1813851380.7560997
2019-11-28,102018112952.33807,24919898004.879623,323810151.22115487,4748302520.094113,5027642604.104009,952388141.3851597,1812757556.8304465
2019-11-29,102030260877.68127,24665504206.790535,324057575.3537435,4742843758.652691,5026307666.624478,952740248.8986106,1812160976.8531768
2019-11-30,101969704408.28836,24616680963.357395,323923330.59947366,4739548686.411509,5024555592.771337,944388916.5626146,1808537630.531135
2019-12-01,101949561444.24352,24601585505.325165,323713184.13397914,4737748485.815737,5023997399.492466,944041029.6378824,1805513312.1532412
2019-12-02,101879073584.84956,24563732033.776585,323200524.6481036,4734653194.64488,5022338252.402521,943421730.4241492,1804555703.854853
2019-12-03,101806538219.069,24521844714.40489,322919866.0664122,4731657070.529959,5018876862.208873,942021039.6530344,1804058716.460328
2019-12-04,101736406087.6478,24488446345.67316,322851651.089066,4728979529.836415,5015470365.407924,941344134.5673712,1802576485.174301
2019-12-05,101708738688.25333,24480936092.783806,322824999.06158006,4727295405.508461,5014030027.337305,941641541.9758824,1799870640.1362271
2019-12-06,101681512744.5086,24416568964.013832,322746983.81206787,4726534070.616081,5002917323.152819,942523986.294568,1799849148.161163
2019-12-07,101686845184.88,24398298850.645596,322750205.0618097,4720225689.466497,5001588357.704322,942412018.3383434,1798830267.252247
2019-12-08,101693950734.9084,24412783327.203274,322764499.62726223,4719728480.168904,5000189211.139976,942722032.9524126,1798405812.3106654
2019-12-09,101658645200.81044,24386084531.28357,322730290.7642935,4718171798.074013,4998752343.302639,941937674.1809295,1797787622.7823966
2019-12-10,101613982234.25652,24368418534.69719,322610593.0138508,4715892469.477674,4996552866.431909,941708540.2719887,1796362005.0713472
2019-12-11,101566239595.51315,24312845045.574924,322527553.7037008,4713209007.048294,4996919176.60828,941680543.3644671,1795446909.3594816
2019-12-12,101526618443.97328,24334364840.156437,322479716.76453424,4711801448.437776,4996143263.694144,940835484.766416,1794761754.273075
2019-12-13,101523156485.25893,24322753177.97054,322251652.4638228,4710851257.648212,4994282589.880421,941185319.9223539,1793106905.658496
2019-12-14,101501594444.95924,24285739393.390343,321938589.62292135,4709678290.582303,4991585839.618795,940882670.8367841,1792834168.7175164
2019-12-15,101507150426.45256,24282046254.613647,321860183.17362106,4709168777.354047,4991159933.72137,941016908.5693138,1792619415.1746695
2019-12-16,101438260387.194,24202528215.50993,321690522.93713707,4703485229.026625,4986595429.694984,939684255.4901489,1788902500.801237
2019-12-17,101310998624.77155,24002643848.58849,320983072.4210958,4698302544.39016,4972097599.339719,937978965.1338735,1786574334.147163
2019-12-18,101239645447.50932,24031480196.9091,321023750.53943443,4697946648.17658,4963517303.862704,940081728.838668,1785261962.0265248
2019-12-19,101238017225.51196,23835615834.845882,320840623.12858826,4692144889.325682,4959055376.664057,936570188.4427034,1784381206.5240111
2019-12-20,101259244168.60216,23756914591.276096,320802773.496378,4690465980.539953,4958791403.227346,938166552.9965072,1782379722.190514
2019-12-21,101263594726.54613,23724153299.21665,320701746.89344543,4687774715.768696,4956119225.0144,938201616.8605341,1781481132.4393368
2019-12-22,101294720471.92545,23744489217.082657,320681666.5974084,4688113637.327496,4956888500.364921,931192621.1783566,1781563520.6075933
2019-12-23,101288003274.84618,23690940532.551376,320455220.2654109,4686435265.562791,4955596574.348774,929428778.11829,1780987200.9690225
2019-12-24,101298881260.92027,23623170445.827656,320398738.1709524,4684826097.585816,4953039672.676376,928909878.2499579,1778355834.216972
2019-12-25,101137425291.1647,23554680911.194088,320320498.3198933,4684284361.861738,4952842071.413553,928994078.9445376,1775450129.7922225
2019-12-26,101125105119.93176,23505297570.07012,320250540.399376,4682519306.798313,4846913436.238996,933550319.7920446,1772980108.981792
2019-12-27,101107065295.18823,23503781961.498646,320237982.31880665,4682097509.752907,4848535041.595328,933734469.0730019,1771237273.1748002
2019-12-28,101115616644.28192,23505002026.40305,320152913.97858286,4682714204.822238,4848487323.1920595,927606153.996808,1768660126.8899665
2019-12-29,101012186186.16096,23566153269.87049,320145277.0416087,4682721470.331956,4849274446.875519,929802077.3748733,1767427113.958444
2019-12-30,101024791088.34206,23529084374.473766,320055243.269335,4680348370.722429,4850979033.569407,929858621.5190878,1765107205.643524
2019-12-31,101001097249.93166,23469129986.3114,319847652.43624634,4678294468.249967,4849141517.16658,932580367.6901993,1764622887.5655637
2020-01-01,101010417318.87912,23475515297.694168,319874134.1929004,4677943934.348334,4848365648.058065,932708082.8519158,1764611502.9471445
2020-01-02,100995769232.42683,23434902364.207245,319221154.72559506,4670574856.660286,4842701993.317545,930618341.997842,1759403466.5092769
2020-01-03,101041684011.70091,23483726035.140385,313971702.14413995,4671470734.718264,4848491223.634951,933482385.6739167,1758305314.11122
2020-01-04,101036412408.78624,23486115684.61767,314027995.41242206,4671787983.725206,4847695476.83858,934310973.9817245,1758003256.1681452
2020-01-05,101049110271.76595,23491061229.536625,313988137.9610248,4670771262.340856,4846473506.820451,936243992.0882306,1758114657.5563169
2020-01-06,101126865906.10191,23560166617.10484,313719830.9898481,4671144573.750571,4855504992.815402,942234207.6924741,1758668603.4537156
2020-01-07,101219471965.86624,23605599739.022213,313920760.3192014,4671249286.772001,4859395957.916578,940761931.0439008,1756977576.6579716
2020-01-08,101276360784.50607,23542706060.067577,313859568.9150764,4663592565.879557,4858685683.023479,942314904.6204563,1751507379.588529
2020-01-09,101333716720.71368,23507800748.3328,313971547.5049221,4660441728.31671,4858591920.15744,942905923.0586582,1750789733.3645327
2020-01-10,101416965191.33412,23551038540.344128,314139881.90418875,4663367538.026343,4873273072.953652,944997511.250929,1750799106.8977249
2020-01-11,101438322162.4566,23543237981.36617,314153670.68930507,4663415528.050519,4864524566.830845,949316824.3453368,1750579437.3281057
2020-01-12,101478913302.48904,23549378375.28977,314178884.3204395,4665237841.977449,4869330710.392613,949062823.2041646,1751384204.529452
2020-01-13,101520326642.513,23518798233.631596,314110375.86391133,4664954683.589885,4869844934.151164,949077747.7004216,1752083217.250118
2020-01-14,101840688560.96948,23763368275.868103,314657755.4283902,4677074723.552544,4905811415.761407,970686949.3391389,1753697991.5714357
2020-01-15,102021107895.07043,23775281095.00388,314774863.38072705,4680671096.882572,4904839233.740455,980896036.8419725,1763716089.4277222
2020-01-16,102123289071.75092,23758274555.626423,314794846.3248456,4679681406.241354,4900915527.559449,995576402.2253424,1764550406.943452
2020-01-17,102236615640.1906,23850169011.286324,315154914.4569821,4684942290.721386,4922495964.269847,1029061377.3918048,1763705798.6884973
2020-01-18,102286126428.74956,23896666224.28043,315580083.4879242,4686397675.826254,4920602885.508529,1012431707.7061384,1760987255.8127282
2020-01-19,102291418509.09024,23839410330.68995,315000915.2553478,4685877183.688671,4921386651.306535,1014556993.4594048,1762198005.3243392
2020-01-20,102297212989.59367,23908486431.565952,315069176.1032123,4685494921.550865,4933478611.204497,1026306543.064287,1763865213.4946375
2020-01-21,102344184493.86644,23926979451.70054,315035845.71757185,4685354919.92704,4934782772.336497,1028339785.7960682,1763177657.408023
2020-01-22,102369848901.98982,23920602229.659473,314955327.4954389,4686276172.104637,4938356511.999913,1088105258.5199914,1763255569.2251527
2020-01-23,102379814510.73616,23860858802.290947,314837884.11443466,4684373397.928721,4936929548.816741,1074619247.4035895,1762850896.285073
2020-01-24,102435658939.01736,23878303238.877647,314804828.18703836,4683603984.407908,4936011114.390005,1077519413.6605449,1762541204.148208
2020-01-25,102462406313.58812,23859227901.01856,314812950.36756194,4683333971.668195,4934178648.170121,1075754865.565118,1762929170.6460447
2020-01-26,102503759045.3865,23905638359.970455,314780437.9467999,4684243571.890243,4941794888.812166,1088275221.6539896,1764613004.5954556
2020-01-27,102592796056.41928,23954739422.90489,314980641.58596647,4685437244.978423,4948242018.867809,1121955617.0006456,1764705028.6308377
2020-01-28,102737888034.0492,24007090126.26444,315299363.9802824,4687353367.670675,4966395504.65197,1157485984.521476,1765305518.6928291
2020-01-29,102945486900.2472,24023484210.201653,315168252.8614673,4687285454.798011,4970718843.614708,1175840554.199731,1768242234.517648
2020-01-30,103144533423.61302,24095605585.696297,315329052.1771967,4695493185.463778,4977263902.568801,1184549487.505602,1769921082.7407444
2020-01-31,103339875276.32988,24097082263.21982,315278080.37130755,4688610080.020603,5014603486.129267,1168296194.4329128,1769739984.0218387
2020-02-01,103393156155.20943,24168977509.597008,315314152.565385,4691669873.728389,5016561543.282658,1171186347.450483,1768813915.389852
2020-02-02,103399015303.43204,24226437173.65452,315490205.43986857,4694397085.352367,5015032749.840139,1167395818.67883,1768952634.0327172
2020-02-03,103480775189.15648,24279474421.977158,315495071.67488223,4699329121.642721,5020356464.290112,1173736688.4773612,1769722678.9301736
2020-02-04,103520796787.25484,24281696295.31538,315671022.5853405,4699470438.235065,5022443671.785103,1169484230.3299892,1769474069.1774733
2020-02-05,103645166490.7396,24425064825.14988,316022075.05324566,4707494265.395939,5067732126.754064,1187466854.0762627,1770990967.3566115
2020-02-06,103938575358.8999,24699352522.864674,316251092.086998,4710458580.76317,5096256178.552925,1186115435.263032,1771670510.25283
2020-02-07,104355129252.0996,24882845715.857647,316609167.9532071,4712682303.420689,5107931113.889377,1182954911.635268,1771712947.8005304
2020-02-08,104512335938.62897,24898137986.258766,319293154.4620173,4720465313.213807,5115993405.637258,1182647027.1333396,1773959659.244494
2020-02-09,104642182106.15622,24991731637.379387,320038332.6694134,4722436242.440261,5121002419.063117,1182920145.7389784,1774592033.9219468
2020-02-10,104921933716.49184,24972064045.266777,320044388.6481129,4723363120.063166,5147171905.947073,1189863315.956197,1774889453.4283385
2020-02-11,105147189280.66876,25050607108.515263,320469571.34392935,4725593618.22996,5195189741.045778,1192721663.888587,1775761912.9221694
2020-02-12,105296824794.80057,25463537584.918804,320751620.63267535,4735590970.017658,5209425808.185609,1197862278.4188738,1777332791.3549871
2020-02-13,105426599277.92096,25672517668.429794,320865797.78448564,4742505000.343809,5216862892.453667,1195315751.6689937,1777887827.6060164
2020-02-14,105554111891.7059,25960251500.168842,321146036.67877007,4752649627.616935,5237393086.975435,1194899992.7832348,1777632283.1665723
2020-02-15,105558579315.48685,25769684706.697483,320917356.54684955,4749738258.289094,5217629294.254717,1169934697.6396275,1776484435.4483695
2020-02-16,105615743572.12254,25729306204.84258,320665352.1664684,4747720788.851428,5212335215.306946,1154927004.4726772,1774231833.399996
2020-02-17,105622922235.31944,25815398212.91695,320520177.02465814,4745194359.807813,5214188043.322129,1151275180.748528,1774461703.6787465
2020-02-18,105919053423.24472,25996779753.990334,320716010.4361848,4747705082.701375,5219277935.674534,1157007036.9797184,1774564532.4892163
2020-02-19,105934241985.64336,25813002699.958714,320169753.5585108,4744411222.610361,5210953571.185558,1139104203.478681,1773419991.6038997
2020-02-20,105931105362.3126,25849952794.126682,320034123.7575673,4742168028.969221,5206855807.868107,1138368322.5411885,1772155999.2962637
2020-02-21,105983033401.2143,25951681465.38546,319971693.9547089,4742737591.031296,5209408027.676511,1141110981.975633,1768562514.3209846
2020-02-22,106022352820.75168,25930768874.181633,319739446.7158594,4741710435.714537,5211101018.5399,1141842902.0888193,1768216990.037721
2020-02-23,106102726637.69727,26075923167.17444,319883341.32457167,4747804062.77568,5244526256.132564,1137353196.9786923,1768567372.265113
2020-02-24,106136289747.86015,26008004759.261448,319735083.7673134,4747120416.237393,5241130754.499359,1131986371.2046516,1768325021.9634268
2020-02-25,106264619977.5256,26006933541.35736,319198587.9360244,4745264252.657762,5240755326.696953,1131043601.0029013,1767519068.1979468
2020-02-26,106173882835.3136,25671324489.048622,318051203.76925206,4753123675.645102,5219501121.274601,1104895082.457502,1764577530.0974896
2020-02-27,106120968660.75977,25554020123.22381,317914223.07480687,4750070695.449036,5212871224.205372,1104163934.1660936,1762765679.5611894
2020-02-28,106116218816.56747,25575726948.194,317866993.78196836,4745701407.512075,5200135307.570232,1101725770.2059612,1762173389.174667
2020-02-29,106095412906.83357,25512909058.658287,317776461.8453876,4743424633.286434,5196707488.534665,1082821850.205606,1761795455.6079893
2020-03-01,106079481488.29704,25479465375.62096,317745049.08261204,4742257845.637952,5195571612.089353,1087423637.3094127,1761416144.6188376
2020-03-02,106151088253.88078,25598559459.30262,317827468.17945117,4742773774.193096,5202153435.915112,1096787389.2416835,1761821391.2872112
2020-03-03,106192303893.52116,25564512027.692917,318129293.4014052,4739230332.131076,5201595524.988384,1099094747.958284,1761769640.220562
2020-03-04,105944562243.79436,25544717247.759117,317912502.12396246,4738101759.671653,5205885949.26947,1092751753.2655315,1761630665.7471688
2020-03-05,105987423258.70609,25584668518.23312,318115440.1893166,4736868958.193942,5206287763.652848,1095396163.6463056,1761365976.3299105
2020-03-06,106043503006.90285,25708332265.229664,318208192.6600281,4733173470.234156,5205945362.233752,1096485059.3514433,1761255777.2908716
2020-03-07,106044790401.99895,25680339416.2598,318089355.54343915,4732089210.913755,5180734341.359275,1092012608.5585508,1761213786.2066016
